unique_property_id,id_x,projectType,projectName,projectCategory,slug,projectAge,projectSummary,possessionDate,id_y,landmark,fullAddress,pincode,propertyCategory,type,configurationId,bathrooms,balcony,furnishedType,furnishingType,floorPlanImage,carpetArea,price,propertyImages,lift,ready_to_move,context
cmfp02t6d002fvxxubqj69fmu,cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,testing,STANDALONE,testing-modelcolony-shivajinagar-pune-301013,11.0,sdfghjhgfdfghjgfdfghgfgh,,cmff8swbn0007vxp7bhj7cmqv,sdfgb,asdfgh,123456,RESIDENTIAL,2BHK,cmfozzj19001rvxxuloxiehen,10,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758175122464-bb8651e2ee2d0642.png,3.0,120000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758175122464-0dead4f474b5ccbc.jpg""]",0,1,"Project Name: testing and type :2BHK. Located at : asdfgh , near testing-modelcolony-shivajinagar-pune-301013 , having landmark :sdfgb Property Type: . Price: Rs120000000. having Area or carpet area: 3.0 sq meter. and also sdfghjhgfdfghjgfdfghgfgh !. "
cmftjwws80005vx55hh50oj5t,cmftjwws60001vx55r0q7797l,RESIDENTIAL,TESTING,TOWNSHIP,testing-somwarpeth-camp-pune-281770,2.0,PROJECT SUMMARY,,cmftjwws90009vx552vtbze6k,LANDMARK,ADDRESS,123456,RESIDENTIAL,4BHK,cmftjwws80004vx55yx8nel0u,1,2.0,SEMI_FURNISHED,"[""KITCHEN_APPLIANCES"",""WARDROBE""]",https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758450157387-61f41f3b1aba317d.jpg,12.0,20000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758450157413-fd5b7567dbd1a680.png""]",0,1,"Project Name: TESTING and type :4BHK. Located at : ADDRESS , near testing-somwarpeth-camp-pune-281770 , having landmark :LANDMARK Property Type: . Price: Rs20000000. having Area or carpet area: 12.0 sq meter. and also PROJECT SUMMARY !. "
cmftjwws80007vx55btfpj0zh,cmftjwws60001vx55r0q7797l,RESIDENTIAL,TESTING,TOWNSHIP,testing-somwarpeth-camp-pune-281770,2.0,PROJECT SUMMARY,,cmftjwws90009vx552vtbze6k,LANDMARK,ADDRESS,123456,RESIDENTIAL,4.5BHK,cmftjwws80006vx55x3s20w2u,1,2.0,UNFURNISHED,[],,122.0,10000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758450157414-15c5ef82cad99022.jpg""]",0,1,"Project Name: TESTING and type :4.5BHK. Located at : ADDRESS , near testing-somwarpeth-camp-pune-281770 , having landmark :LANDMARK Property Type: . Price: Rs10000000. having Area or carpet area: 122.0 sq meter. and also PROJECT SUMMARY !. "
cmfw5ivrc0005vxnktgx2aruy,cmfw5ivra0001vxnkbozvz8bd,RESIDENTIAL,testing igi,TOWNSHIP,testing-igi-somwarpeth-camp-pune-541659,8.0,aqwsedrftgyhujikozsxdcfvgbhjnkm,,cmfw5ivre0009vxnkmzexw3zd,sedrftgyhuj,awsedrftgyhujk,123456,RESIDENTIAL,House_Villa,cmfw5ivrc0004vxnkqlpfdbae,5,4.0,SEMI_FURNISHED,"[""LIGHTS_FANS"",""BASIC_FURNITURE""]",https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758607532938-1eb357675429379e.jpg,8.0,80000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758607532944-b93d0b2a52058cc7.webp""]",0,1,"Project Name: testing igi and type :House_Villa. Located at : awsedrftgyhujk , near testing-igi-somwarpeth-camp-pune-541659 , having landmark :sedrftgyhuj Property Type: . Price: Rs80000000. having Area or carpet area: 8.0 sq meter. and also aqwsedrftgyhujikozsxdcfvgbhjnkm !. "
cmfw5ivrd0007vxnk9hpgpk3m,cmfw5ivra0001vxnkbozvz8bd,RESIDENTIAL,testing igi,TOWNSHIP,testing-igi-somwarpeth-camp-pune-541659,8.0,aqwsedrftgyhujikozsxdcfvgbhjnkm,,cmfw5ivre0009vxnkmzexw3zd,sedrftgyhuj,awsedrftgyhujk,123456,RESIDENTIAL,3BHK,cmfw5ivrd0006vxnk2bia4myh,99,88.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758607532944-ac73972e2cdcdbfb.jpg,69.0,960000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758607532944-e10a4f6be6b3cc76.jpg""]",0,1,"Project Name: testing igi and type :3BHK. Located at : awsedrftgyhujk , near testing-igi-somwarpeth-camp-pune-541659 , having landmark :sedrftgyhuj Property Type: . Price: Rs960000000. having Area or carpet area: 69.0 sq meter. and also aqwsedrftgyhujikozsxdcfvgbhjnkm !. "
cmfwd3781000cvxgxh6ehnao5,cmfwd377z0008vxgxd9nju858,RESIDENTIAL,some project testing,COMPLEX,some-project-testing-somwarpeth-camp-pune-246958,,project summary,2025-09-24 00:00:00,cmfwd3782000evxgxgjz4wuum,landmark,address,828123,RESIDENTIAL,4BHK,cmfwd3781000bvxgx5ilktqht,10,12.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758620243241-c0143b04ebeb03b2.jpg,2.0,30000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758620243242-5810bb1b43a5db87.webp""]",0,0,"Project Name: some project testing and type :4BHK. Located at : address , near some-project-testing-somwarpeth-camp-pune-246958 , having landmark :landmark Property Type: . Price: Rs30000000. having Area or carpet area: 2.0 sq meter. and also project summary !. "
cmfxrvmud000dqq13dhmztds7,cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,QUEENS PARK,STANDALONE,queens-park-subhashnagar-chembur-mumbai-554402,,"Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2025-12-31 00:00:00,cmfxrvmud000kqq13r64tex8v,Jain mandir ,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400071,RESIDENTIAL,1BHK,cmfxrvmud000cqq134yeaya3o,1,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551545-37ea5c3b2ad1281f.jpeg,413.23,10900000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551546-edea4e482b14fe41.jpg""]",0,0,"Project Name: QUEENS PARK and type :1BHK. Located at : Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071 , near queens-park-subhashnagar-chembur-mumbai-554402 , having landmark :Jain mandir  Property Type: . Price: Rs10900000. having Area or carpet area: 413.23 sq meter. and also Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living. !. "
cmfxrvmud000fqq13a1u44y3m,cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,QUEENS PARK,STANDALONE,queens-park-subhashnagar-chembur-mumbai-554402,,"Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2025-12-31 00:00:00,cmfxrvmud000kqq13r64tex8v,Jain mandir ,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400071,RESIDENTIAL,2BHK,cmfxrvmud000eqq13dl82i5js,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551547-58f19a494160e237.jpeg,705.14,18700000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551548-68b2c475624ac9aa.jpg""]",0,0,"Project Name: QUEENS PARK and type :2BHK. Located at : Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071 , near queens-park-subhashnagar-chembur-mumbai-554402 , having landmark :Jain mandir  Property Type: . Price: Rs18700000. having Area or carpet area: 705.14 sq meter. and also Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living. !. "
cmfxrvmud000gqq13js3rz2zw,cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,QUEENS PARK,STANDALONE,queens-park-subhashnagar-chembur-mumbai-554402,,"Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2025-12-31 00:00:00,cmfxrvmud000kqq13r64tex8v,Jain mandir ,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400071,RESIDENTIAL,2BHK,cmfxrvmud000eqq13dl82i5js,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551549-35d879317c8edbda.jpeg,646.91,17200000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551550-8dd99bd7e0de26db.jpg""]",0,0,"Project Name: QUEENS PARK and type :2BHK. Located at : Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071 , near queens-park-subhashnagar-chembur-mumbai-554402 , having landmark :Jain mandir  Property Type: . Price: Rs17200000. having Area or carpet area: 646.91 sq meter. and also Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living. !. "
cmfxrvmud000iqq13q80pzcvk,cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,QUEENS PARK,STANDALONE,queens-park-subhashnagar-chembur-mumbai-554402,,"Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2025-12-31 00:00:00,cmfxrvmud000kqq13r64tex8v,Jain mandir ,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400071,RESIDENTIAL,3BHK,cmfxrvmud000hqq136m0p71jv,3,3.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551551-788c3a56eab050d8.jpeg,901.26,23900000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758705551551-635af274c30c9045.jpg""]",0,0,"Project Name: QUEENS PARK and type :3BHK. Located at : Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071 , near queens-park-subhashnagar-chembur-mumbai-554402 , having landmark :Jain mandir  Property Type: . Price: Rs23900000. having Area or carpet area: 901.26 sq meter. and also Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living. !. "
cmfxtgtby000dvxovucxxqsad,cmfxtgtbw0009vxov4t5onh7d,RESIDENTIAL,testring999,COMPLEX,testring999-somwarpeth-camp-pune-222053,,dsgfhjk,2025-09-25 00:00:00,cmfxtgtbz000fvxov0zosuc1d,esrdfghbj,sdfghj,123456,RESIDENTIAL,3BHK,cmfxtgtby000cvxovsdc7rfa6,9,9.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758708115716-31db7b2bcb6394ec.webp,7.0,80000000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758708115716-b28e6ee1732f2e2b.webp""]",0,0,"Project Name: testring999 and type :3BHK. Located at : sdfghj , near testring999-somwarpeth-camp-pune-222053 , having landmark :esrdfghbj Property Type: . Price: Rs80000000. having Area or carpet area: 7.0 sq meter. and also dsgfhjk !. "
cmfxwmse70005qq093vr7rk2k,cmfxwmse70001qq0908yt6oar,RESIDENTIAL,Queens Glory,STANDALONE,queens-glory-subhashnagar-chembur-mumbai-539772,,"Queens Glory by VaibhavLaxmi Builders and Developers is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2027-12-31 00:00:00,cmfxwmse80007qq099axxvni0,Shri siddhivinayak ganesh temple,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400076,RESIDENTIAL,1RK ,cmfxwmse70004qq0987ge7h2b,1,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758713537111-51daa54aa4442c6d.jpg,331.85,7944000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758713537116-09ebbf05ef9abbaa.jpg""]",0,0,"Project Name: Queens Glory and type :1RK . Located at : Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071 , near queens-glory-subhashnagar-chembur-mumbai-539772 , having landmark :Shri siddhivinayak ganesh temple Property Type: . Price: Rs7944000. having Area or carpet area: 331.85 sq meter. and also Queens Glory by VaibhavLaxmi Builders and Developers is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living. !. "
cmfxxh08t0017qq09qd68njyj,cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,Queens Avenue,TOWNSHIP,queens-avenue-subhashnagar-chembur-mumbai-949624,,"Vaibhavlaxmi Queens Avenue offers well-ventilated homes in Chembur East, combining luxury with modern living standards. With easy access to essential amenities, including schools, hospitals, and shopping malls, the project ensures a convenient lifestyle. Developed by Vaibhavlaxmi Developers, a renowned name in Mumbai's real estate sector, the project promises quality construction and timely delivery, making it a top choice for those seeking an ideal urban living experience.",2027-12-31 00:00:00,cmfxxh08u001cqq09fwo5o5i7,Shri siddhivinayak ganesh temple,"Subhash Nagar, Chembur, Mumbai Harbour, Mumbai",400076,RESIDENTIAL,1BHK,cmfxxh08t0016qq09wmpw7s17,1,1.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758714944558-7c8147da421f3025.jpg,396.97,10700000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758714944560-7c164d7b1cc645f7.jpg""]",0,0,"Project Name: Queens Avenue and type :1BHK. Located at : Subhash Nagar, Chembur, Mumbai Harbour, Mumbai , near queens-avenue-subhashnagar-chembur-mumbai-949624 , having landmark :Shri siddhivinayak ganesh temple Property Type: . Price: Rs10700000. having Area or carpet area: 396.97 sq meter. and also Vaibhavlaxmi Queens Avenue offers well-ventilated homes in Chembur East, combining luxury with modern living standards. With easy access to essential amenities, including schools, hospitals, and shopping malls, the project ensures a convenient lifestyle. Developed by Vaibhavlaxmi Developers, a renowned name in Mumbai's real estate sector, the project promises quality construction and timely delivery, making it a top choice for those seeking an ideal urban living experience. !. "
cmfxxh08u0019qq098khzka3e,cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,Queens Avenue,TOWNSHIP,queens-avenue-subhashnagar-chembur-mumbai-949624,,"Vaibhavlaxmi Queens Avenue offers well-ventilated homes in Chembur East, combining luxury with modern living standards. With easy access to essential amenities, including schools, hospitals, and shopping malls, the project ensures a convenient lifestyle. Developed by Vaibhavlaxmi Developers, a renowned name in Mumbai's real estate sector, the project promises quality construction and timely delivery, making it a top choice for those seeking an ideal urban living experience.",2027-12-31 00:00:00,cmfxxh08u001cqq09fwo5o5i7,Shri siddhivinayak ganesh temple,"Subhash Nagar, Chembur, Mumbai Harbour, Mumbai",400076,RESIDENTIAL,2BHK,cmfxxh08u0018qq09k3wwm63q,2,4.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758714944560-a72d3b85432ed5df.jpg,568.98,15300000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758714944561-7778f9768558b3c0.jpg""]",0,0,"Project Name: Queens Avenue and type :2BHK. Located at : Subhash Nagar, Chembur, Mumbai Harbour, Mumbai , near queens-avenue-subhashnagar-chembur-mumbai-949624 , having landmark :Shri siddhivinayak ganesh temple Property Type: . Price: Rs15300000. having Area or carpet area: 568.98 sq meter. and also Vaibhavlaxmi Queens Avenue offers well-ventilated homes in Chembur East, combining luxury with modern living standards. With easy access to essential amenities, including schools, hospitals, and shopping malls, the project ensures a convenient lifestyle. Developed by Vaibhavlaxmi Developers, a renowned name in Mumbai's real estate sector, the project promises quality construction and timely delivery, making it a top choice for those seeking an ideal urban living experience. !. "
cmfxxh08u001aqq09otdgddxp,cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,Queens Avenue,TOWNSHIP,queens-avenue-subhashnagar-chembur-mumbai-949624,,"Vaibhavlaxmi Queens Avenue offers well-ventilated homes in Chembur East, combining luxury with modern living standards. With easy access to essential amenities, including schools, hospitals, and shopping malls, the project ensures a convenient lifestyle. Developed by Vaibhavlaxmi Developers, a renowned name in Mumbai's real estate sector, the project promises quality construction and timely delivery, making it a top choice for those seeking an ideal urban living experience.",2027-12-31 00:00:00,cmfxxh08u001cqq09fwo5o5i7,Shri siddhivinayak ganesh temple,"Subhash Nagar, Chembur, Mumbai Harbour, Mumbai",400076,RESIDENTIAL,2BHK,cmfxxh08u0018qq09k3wwm63q,2,2.0,UNFURNISHED,[],https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758714944562-d6e4bab26b0d4fef.jpg,619.89,16700000,"[""https://pub-d28896f69c604ec5aa743cb0397740d9.r2.dev/1758714944562-e50632ef4ec31e1b.jpg""]",0,0,"Project Name: Queens Avenue and type :2BHK. Located at : Subhash Nagar, Chembur, Mumbai Harbour, Mumbai , near queens-avenue-subhashnagar-chembur-mumbai-949624 , having landmark :Shri siddhivinayak ganesh temple Property Type: . Price: Rs16700000. having Area or carpet area: 619.89 sq meter. and also Vaibhavlaxmi Queens Avenue offers well-ventilated homes in Chembur East, combining luxury with modern living standards. With easy access to essential amenities, including schools, hospitals, and shopping malls, the project ensures a convenient lifestyle. Developed by Vaibhavlaxmi Developers, a renowned name in Mumbai's real estate sector, the project promises quality construction and timely delivery, making it a top choice for those seeking an ideal urban living experience. !. "
